Customer ID,Current Credit Balance,Monthly Debt,Years in current job,Years of Credit History,Number of Open Accounts,Maximum Open Credit,payhis,amtowed,lenofcrhis,newcred,Score,FICO Score
41e5ac8f-fe21-422c-af86-36db40994c77,329726,29092.8,8,15.4,19,453420,290.07,214,125.7301063,76.88317825,726,Good
cbf9240a-86c2-4aca-bfa5-fde152ce5a6a,270674,30029.69,10,21.9,12,385968,283.98,122,114.2398752,75.29448983,635,Good
61ae7e76-548a-4d6d-982b-e75b64c3d596,192774,27104.83,7,16.8,8,343948,285.71,130,129.7328602,73.3748061,657,Good
617f47e6-61f4-4241-9958-d82b114c557a,125457,38775.58,3,15.4,24,290532,279.2,125,130.2301063,77.48970544,651,Good
7790dd8c-bd17-453e-9de4-94355b368888,86393,16171.09,2,25.5,11,162932,272.46,124,131.7431182,74.92603791,642,Good
ca76145d-7f72-45a5-b292-74eea96e35a3,103208,13355.1,5,16.6,17,485804,282.02,225,123.7324957,76.55000885,724,Good
8e4730ae-5fc7-492d-a0ed-b1e5325a1e29,66158,16314.73,1,19,8,131164,252.77,120,134.7363552,73.3748061,621,Good
05cc1729-74e6-4402-9296-c344b4eee1da,320473,16644.57,10,16.3,10,796312,285.63,237,133.731932,74.49559327,745,Good
34ba89f7-a1a2-4692-a904-4fcdfbe2f3bf,379677,36027.23,7,30,25,740102,285.73,147,133.2460668,77.58378623,678,Good
6849b1fc-f4f4-4593-9377-05af6adb4478,180576,21791.48,10,15.9,13,294096,288.19,137,137.7311465,75.61335193,675,Good
584a4aca-72d4-4ad7-ae57-1bd84f3eda27,1224702,63531.06,10,22.5,18,2017180,291.61,247,137.2404887,76.72502062,765,Good
e17b91cb-5da6-48b4-9650-aaf6dd26101f,205618,6509.02,4,19.1,14,352176,268.76,166,109.7364947,75.89194809,649,Good
26b26319-e4cf-4a31-b140-f21baac170ff,553698,12129.03,7,22.7,8,751608,269.34,153,128.2406859,73.3748061,657,Good
602168e3-67d4-4f90-ae1e-8c92227b769b,120061,3788.6,8,13,5,169334,265.86,128,132.2239743,70.50611122,635,Good
5996d3f6-b7ba-48a5-b54b-9e4a23f0e3c6,344660,12056.45,10,12.9,12,774906,270.74,165,114.2236681,75.29448983,655,Good
0859ef46-8619-4d66-9b35-6ba06c279a91,106020,26760.17,1,23.4,15,245520,259.48,123,116.2413492,76.13741602,614,Good
66f67848-b25b-4343-9a61-c864d6f78fb6,79173,4721.31,6,8.6,9,201916,265.05,133,126.7035385,73.98631574,636,Good
e8f25fbd-0bd1-440a-8219-f28d03850b96,433941,36333.32,10,13,5,635206,284.04,132,136.2239743,70.50611122,660,Good
398c5e04-c163-43eb-9b69-a004dfbf4808,939341,26958.34,10,23.1,9,2120184,285.68,251,128.2410699,73.98631574,750,Good
66c0c64e-db8d-40f9-b080-3b260e164987,195947,8438.09,7,17.5,13,373164,278.34,179,136.2340692,75.61335193,696,Good
a4daa4ec-bafe-4c1b-960e-905b5b2644f0,135641,20262.93,2,14.7,10,358556,261.51,122,136.2285287,74.49559327,633,Good
ea22e18f-53f7-4cd5-8ecd-462e2dd407d0,311904,29960.34,1,16.5,21,668822,256.06,148,137.2323101,77.15779299,652,Good
dbfa21c9-0c45-4ea1-81e0-b5af5b7480b4,415511,26766.82,10,22.5,8,544852,282.64,126,104.7404887,73.3748061,626,Good
92d4916d-b5cb-426d-b3b9-a5eeaf56833a,67488,33878.71,7,19.7,10,95194,284.5,120,116.2373012,74.49559327,635,Good
93a20d77-903f-4fea-b078-546679839567,118807,5902.92,7,21.3,4,163966,275.11,127,111.7392266,68.94427191,622,Good
d330ad53-78fd-4c87-bb22-1211b7a8d59a,252624,35527.15,10,18.1,12,399630,289.85,135,117.7350298,75.29448983,655,Good
04e77441-379f-45a1-86de-f2a9e17f035c,92169,35018.52,10,23.6,11,161436,289.18,120,123.7415314,74.92603791,648,Good
bd23e211-1d33-485f-889f-9c816390d2e7,527041,16319.67,10,17.7,14,1763762,273.53,234,93.73439675,75.89194809,691,Good
6f45b78c-c95c-42a5-bbcc-63b26fea7f51,116508,20602.46,7,15.6,11,239206,284.92,126,134.7305306,74.92603791,660,Good
50a8b5ab-6022-4684-b5bf-a8a4510a23b9,81947,20268.25,2,16.1,7,112288,266.33,120,137.7315442,72.62770071,637,Good
edcfa62a-aa31-4cd4-b8f7-3d74d4ac7baf,106343,6857.67,6,14.6,5,159500,276.43,128,138.2282908,70.50611122,651,Good
f8ad232c-f216-4872-afd6-016f5b9929a0,218044,52622.21,9,10.5,24,591272,285.36,128,137.2145225,77.48970544,666,Good
fc65f77c-889b-420d-8657-53bebec9c370,325318,35960.73,10,18,16,447898,289.9,143,92.23487423,76.35530868,636,Good
781df18b-33fc-48a8-ad06-71721481e74a,144286,14015.35,10,14,6,204248,286.74,135,130.7267901,71.69607095,661,Good
48f67d2a-0f41-47b7-b05e-449fc1faeff0,238963,23042.63,10,29,11,412984,288.09,139,93.74549142,74.92603791,632,Good
edcd8b0c-e68c-4bbf-ab25-23cc03a4ab31,235239,21231.93,10,17.5,6,291632,282,122,134.2340692,71.69607095,649,Good
90b606ff-c8bc-43c7-9c8a-806c8e244399,149530,10594.02,10,8.8,8,398926,278.83,179,131.7049255,73.3748061,690,Good
6e58c322-b347-449e-a5b4-9c6e5128e2fc,136287,9775.5,1,12,10,167354,251.32,124,137.2206776,74.49559327,626,Good
3126ed05-4bc0-422c-9306-57150710f0e9,29374,17618.32,1,10.6,10,257686,255.83,134,123.7149886,74.49559327,625,Good
16bbc181-080b-48d4-be54-6fdfd737e1ab,273942,14243.73,10,15.4,10,390170,286.23,187,137.2301063,74.49559327,710,Good
8ffd85b9-77af-46ac-844f-d4dfec40d08f,347377,35327.08,10,20.7,20,714450,290.71,205,135.73854,77.02679845,729,Good
5bd273c6-b1f3-434b-a2fc-769b22c838d6,93803,17910.35,5,31.8,9,138512,286.33,123,137.2470104,73.98631574,660,Good
2b0537f1-40bc-438d-9444-8b1eb8bcf2b8,223573,22068.88,7,16,12,563992,279.38,136,137.2313466,75.29448983,664,Good
f32441ad-2f67-46ac-a10a-10296b4034ec,470079,22899.94,5,15.5,19,670340,281.73,201,138.7303198,76.88317825,720,Good
636d745e-1f4c-41b8-9375-d0e9c7e3452e,590919,34645.36,10,26.6,9,703208,289.78,173,109.7439321,73.98631574,676,Good
4f8f333c-5c39-4da0-8a78-82ff9b1a12a1,167067,17206.02,10,19.7,11,332948,285.4,134,92.23730117,74.92603791,624,Good
016d61ed-9d3a-4dcf-b0cf-d02ce36f5d89,347187,9257.75,10,21.1,4,459954,262.77,125,119.2390021,68.94427191,615,Good
bd4d0d92-7c4c-4e26-b947-20e6c38f818b,208126,37620.76,10,20.2,15,497904,286.18,124,104.7379361,76.13741602,630,Good
40c972d5-aef3-410f-a5a9-e73039308059,467400,24522.35,10,16.6,25,1409386,283.12,233,91.23249574,77.58378623,700,Good
fe412f03-00c6-493d-a29d-bab27ae04562,78964,11940.55,10,16.8,12,194546,284.28,126,116.2328602,75.29448983,641,Good
a0c025ef-2c66-4654-a89e-9114a5908574,310916,19573.61,10,16.6,14,397804,283.53,132,135.2324957,75.89194809,664,Good
c582f855-b4db-4599-88f9-ed6c2c5b8445,803434,47293.28,8,28.6,12,1366090,289.8,232,129.7452499,75.29448983,742,Good
87db0a28-d638-4e61-b5d4-a74fb1deda77,293436,25147.45,9,21.1,16,564410,287.58,171,133.7390021,76.35530868,698,Good
a6ff3389-be76-431f-88fb-5135bece5e1d,1387513,13230.65,3,26.6,9,4958646,266.61,255,114.2439321,73.98631574,720,Good
659412f3-d6b3-4755-a180-8a5c2e8677ea,102106,16165.2,7,13.4,9,474804,282.9,189,129.7251521,73.98631574,701,Good
00ec9878-043c-4627-a073-0020bbf09f94,42997,3619.88,6,22.8,6,65340,262.14,120,134.7407832,71.69607095,629,Good
412799fe-1c94-4a03-8b80-4f8d4990cf57,181165,10068.67,10,13.4,21,896500,268.63,194,120.7251521,77.15779299,684,Good
dd881a3e-4683-4106-a759-867d1791c0a3,397290,23142.57,4,16,13,1303214,277.36,240,136.2313466,75.61335193,742,Good
7c888512-3d2d-4267-9cca-0235735ba395,475266,15516.73,8,31,11,733744,285.28,228,137.7466047,74.92603791,742,Good
914e4cca-6584-461d-846c-5a031bd38126,50749,22705,10,32.1,11,473880,281.26,124,133.7471573,74.92603791,653,Good
50695e46-ab2a-4e1c-95f8-325d79cf8703,40299,8712.26,4,6.6,10,127160,268.7,122,92.1848392,74.49559327,597,Good
6e71e2af-f1d6-45a5-bdc0-121d83aa9b72,235600,7137.73,2,16,7,324742,257.15,141,122.2313466,72.62770071,629,Good
55e8965b-efda-4f9f-a1db-a9abcee180da,305482,16639.82,10,16.8,13,371954,278.34,124,125.7328602,75.61335193,643,Good
283d47e5-3405-4d90-ac6c-bb1b4f203d95,164616,23808.52,10,15.8,12,301576,289.67,148,116.2309439,75.29448983,663,Good
1e08fb03-3715-46fe-a367-e254ab93ba92,188176,16647.99,3,14.9,16,347490,271.91,131,117.7289949,76.35530868,634,Good
64fedecf-c127-4b5f-8523-352152c04259,136401,9487.08,1,5.8,7,373362,248.44,216,129.1735654,72.62770071,684,Good
66b4c4ab-5e00-4846-b7c2-40ee8ad398ca,131955,29660.52,5,25.8,12,511038,282.22,133,95.24334712,75.29448983,623,Good
10f6a953-43a8-4f8a-a254-9796b2229cca,263644,23731.19,10,22.6,11,373186,287.74,134,134.2405877,74.92603791,668,Good
77fca194-ec9e-4e33-b9c2-4b1be8e97d39,272308,27147.58,10,18.3,8,679558,295.94,255,133.2353358,73.3748061,768,Good
93163c76-02c3-4230-ab25-3ceb22e07ef7,47291,8127.25,10,16.5,3,167486,259.6,120,107.2323101,66.83990379,594,Good
4a2d9095-f24b-4186-95eb-9406fb175b8a,243523,26747.06,10,16.5,6,336468,285.64,124,136.7323101,71.69607095,657,Good
a4925417-9207-4743-864f-d25c3574a8a2,416461,16081.6,10,24,12,577522,274,127,135.2418866,75.29448983,651,Good
80cfa1f5-b16a-4bcb-8356-d69e8fbf04dc,170677,13125.77,3,12.5,17,416922,273.91,197,135.7223934,76.55000885,706,Good
a990e055-2161-4a07-be64-f7c0719e591f,269344,21592.36,6,23.7,25,360536,287.3,169,137.2416213,77.58378623,700,Good
7612b7d7-7fbf-4103-85b3-b2ccd15d3333,676913,30137.8,9,15.1,12,877712,283.48,168,138.2294485,75.29448983,694,Good
8fa1c746-65ba-4b4f-8cfc-7170a2ea3dfd,256044,8447.02,10,14.2,25,1272392,280.57,254,133.2273047,77.58378623,755,Good
9c18162c-6c42-487f-855e-2761bc236491,283613,35348.74,10,28.3,20,470492,286.59,124,137.2450642,77.02679845,664,Good
7ff51dbd-43b7-4d5b-b1bd-32f0ebda985f,425410,28767.33,4,23,19,881188,280.67,203,137.7409752,76.88317825,719,Good
dcbe8277-80a4-4f5f-854f-39a3584cf26e,92625,28301.45,6,16.7,9,114708,282.91,120,93.73267909,73.98631574,611,Good
22ce1542-871f-41ca-b630-ee4adb77254f,82422,7425.96,4,10,12,196350,271.43,136,129.2120485,75.29448983,648,Good
f85092e9-390e-4857-b00a-b3ce13fd5d85,169233,12952.87,10,13.6,9,437382,280.85,159,132.7257145,73.98631574,678,Good
e63981e0-aaae-44bf-b03b-8dbf4439a64e,211451,6538.85,8,10,19,1448700,272.82,254,127.7120485,76.88317825,741,Good
81bf4eb9-11f4-4203-ad9a-edf9db079c4c,181545,20708.29,3,15.6,10,316580,270.93,122,137.2305306,74.49559327,645,Good
c366cd1d-9063-401d-b005-38299f56b242,198417,16903.35,8,18.1,14,510532,283.82,176,137.2350298,75.89194809,700,Good
77315c93-7b5e-4a1d-a253-b61ba63a4153,102163,3105.74,10,14.7,7,441364,279.83,253,137.2285287,72.62770071,754,Good
dcdc2651-adee-4e1b-96cb-a702e785b6f1,532760,20622.41,8,15.5,9,633336,285.56,210,91.23031983,73.98631574,681,Good
f4f0c051-1c09-437d-bbcb-cbc33721b357,283404,13994.64,1,15.4,6,337964,251.01,129,114.2301063,71.69607095,604,Good
ffc3f05b-b36d-404f-8359-2309e3995807,161462,35318.15,10,16.7,13,224708,292.41,135,104.7326791,75.61335193,645,Good
1e0b0c69-a056-4740-abcb-ff10e129a35a,217322,19486.97,10,18.4,6,310266,276.87,121,123.7354863,71.69607095,633,Good
6314d471-9df7-4512-b2f5-bffe515f979c,243523,20254,10,16.7,8,405108,280.62,125,124.7326791,73.3748061,643,Good
cdcc7907-0733-4ccf-94e6-a88d946b3e48,470782,13719.71,4,27.4,7,792308,267.47,158,109.7444825,72.62770071,640,Good
0299a576-dc38-4550-b1cc-b7195f756f16,280307,34583.04,6,14.3,17,1060686,285.76,240,111.7275565,76.55000885,727,Good
31913507-a773-42ea-950c-2bdd51a6d9bb,75772,5016.76,10,20.1,7,115302,265.77,120,127.7378117,72.62770071,626,Good
ea2bdb11-fcb7-40ed-ab9d-65ddafb859f6,141113,26233.11,7,11.2,13,224752,285.56,126,136.2176054,75.61335193,662,Good
0241de58-b164-42f4-9324-c7aa1c8a7846,420679,17720.73,1,26.4,9,650320,250.36,143,133.7437892,73.98631574,636,Good
19b9db59-3f7b-4bd1-9265-d68867e6ca8a,86564,32099.36,9,14.3,10,159874,287.84,121,135.7275565,74.49559327,658,Good
ce37029b-4d10-45c1-8a63-d1931d0963cc,404016,26423.87,9,20.3,20,507958,283.76,130,136.2380593,77.02679845,664,Good
f314ef0a-9b45-42ad-832c-a1efa3a245e0,370025,47244.45,3,21.5,9,462198,278.71,125,137.2394469,73.98631574,654,Good
cd726136-7f42-42e9-8a25-054b15e4483c,307971,31680.41,6,10.3,15,863434,283.03,221,134.7135625,76.13741602,733,Good
1425964c-75ce-4edd-ba6e-9a43c3d805e3,324311,8954.51,2,10.8,11,550616,255.75,177,136.715894,74.92603791,671,Good
2470151d-3f38-42e4-9ecb-a0503899bcc5,1392795,44002.86,10,20.7,17,1983674,290.23,251,137.73854,76.55000885,767,Good
06e3061c-b6ad-4173-97ab-072768449c4d,180310,18811.9,1,9.7,33,224488,252.38,122,138.2104379,78.14129047,631,Good
78fbc377-960c-4ef0-ac57-ef43e180fbbf,104671,11962.78,1,13.5,13,143770,255.99,124,138.2254355,75.61335193,633,Good
d92856e9-ee94-4a90-9df6-fe71d2d24df2,203927,11242.3,2,19.9,12,834328,261.79,222,135.737559,75.29448983,713,Good
d86ad461-baf0-40aa-b719-c2563d4564c9,50331,20988.16,5,11.8,11,88572,286.14,124,102.2199496,74.92603791,626,Good
56e51bde-8b71-4ca7-8745-b089a12e67c7,224485,18949.65,6,25.5,9,288178,278.54,121,114.2431182,73.98631574,628,Good
7a8e433f-ca92-44da-a966-c6eb3c3314d2,259046,26699.56,3,17.5,7,601084,274.18,143,109.7340692,72.62770071,635,Good
be5c8ccf-e866-4f31-b034-53fd1dcb06e2,646171,15852.46,8,15,10,998932,277.35,214,126.7292232,74.49559327,712,Good
ff351a6f-67dd-4716-9cce-c48d17f457eb,303943,34065.67,10,29.3,6,643390,289.02,151,99.7456682,71.69607095,644,Good
02126a39-c809-4861-b78d-ede83a4f039d,237082,16496.18,10,18.8,13,575520,279.35,143,104.7360718,75.61335193,638,Good
a5cccbc4-cfb7-4771-8a86-07db1aa2aea0,24757,1924.51,1,11.2,5,86834,239.1,131,124.7176054,70.50611122,603,Good
da329d9e-f11f-41cc-a984-5d7bb13d7bbf,59375,19405.46,3,12,9,136136,281.18,168,135.2206776,73.98631574,687,Good
d9181753-541b-467d-8799-9b012bf762fa,19228,11472.2,3,15,3,274780,267.89,128,131.2292232,66.83990379,632,Good
8099a77a-f873-42a8-98b0-a65f49d76759,178201,16033.15,8,21,4,237974,280.97,122,138.7388883,68.94427191,651,Good
8d8e33a5-9518-4e74-897f-ca36833bcf0e,594662,41720.01,10,23.8,17,1049620,287.72,175,137.7417105,76.55000885,704,Good
43ce90bd-263a-41ff-8de6-1aaedae38360,439375,18150.7,10,16,12,753698,284.92,220,104.7313466,75.29448983,703,Good
5723fbf2-1ce8-4752-8bee-1bebf339f278,614042,28049.7,10,30.4,12,826760,284.25,150,107.2462862,75.29448983,650,Good
61a848ac-b39a-4268-8316-ee9afc43f4f4,227905,34775.13,8,10.6,13,356598,287.12,143,132.2149886,75.61335193,673,Good
d82c058c-ecf5-463c-88c4-cc32fe1b7e79,214871,21642.33,1,17.4,18,411246,254.35,129,123.7339025,76.72502062,622,Good
cd740167-6adb-4955-8536-0510d8e7b5fe,475171,16517.65,10,29.3,11,1196096,282.09,235,91.2456682,74.92603791,697,Good
dce3cefa-6537-49cf-be97-d4b17e99941a,116299,18272.87,9,10.6,8,180752,277.99,120,135.7149886,73.3748061,647,Good
f9a1cbe2-eadf-46d0-8cec-62904a24d2e3,322791,10600.67,2,20.3,15,1044010,267.41,252,114.2380593,76.13741602,721,Good
dc531650-0721-4078-b04f-e6902b4aa552,143564,33833.49,10,19.9,8,366168,289.15,128,134.237559,73.3748061,663,Good
f2a36b2c-88f9-4478-b9ea-894cc9a14e14,434264,24839.27,10,18.6,13,616990,283.12,138,136.7357822,75.61335193,669,Good
0c1a0a3c-588c-4b4b-8527-3bf3333e8d0a,264784,7954.54,7,16.2,10,567776,267.42,165,134.2317393,74.49559327,671,Good
0d8072ab-0306-46ac-994d-7f81b66ec082,15732,12421.06,3,34.7,9,26510,264.05,120,133.2483231,73.98631574,631,Good
a058a97f-aac8-4b73-b77d-746715cef22d,250325,16098.89,3,10.9,26,539770,275.5,232,138.216334,77.67107916,738,Good
65b69ba1-2dea-4328-be41-d1b9fbe83a58,242554,14962.5,4,13.9,7,301994,271.24,123,93.72652714,72.62770071,601,Good
f5fc0282-8963-446f-9cc4-082777edf494,200488,16916.27,1,18.4,7,238832,263.65,225,109.7354863,72.62770071,687,Good
57f47bdb-8b02-44ba-be01-67c17cbc8cb2,147497,21125.91,2,18,11,239866,274.06,145,129.7348742,74.92603791,658,Good
adadbdd1-92dd-4276-8062-58e1c0b346bf,348612,11435.34,1,30,4,427614,248.98,141,131.7460668,68.94427191,627,Good
4e1b07a8-e929-42f0-99a9-a81614afd1f8,106856,9052.74,10,18.4,8,170192,272.95,121,131.2354863,73.3748061,638,Good
16892500-09e1-45e0-93e9-a78d6b5239db,345952,15340.03,9,21.6,10,426162,285.24,166,136.2395555,74.49559327,692,Good
7da7059b-31db-4ed7-bae4-6e69648712c7,285418,24772.58,8,19.1,10,363968,283.71,125,136.7364947,74.49559327,659,Good
d2758a47-e72d-4310-8eee-620a45bac8e2,93917,21388.3,10,12,11,278102,289.14,166,132.2206776,74.92603791,692,Good
8b934f29-0277-4f77-81e1-9f997736deca,198816,6932.53,10,28.8,9,354706,292.88,254,133.7453715,73.98631574,765,Good
3c5ca501-00df-454b-9d80-fe0d2d551134,220153,21465.63,2,6.9,16,486464,262.28,143,135.6883645,76.35530868,652,Good
f3cd654e-24c8-4db9-8d35-745e22e2fa58,213313,5663.52,10,30.1,13,662200,263.22,184,97.74612221,75.61335193,647,Good
46c37320-5e96-4d4b-82bf-7bcd82f93398,221559,10395.09,3,14.3,8,371822,263.29,130,136.7275565,73.3748061,641,Good
e74fc4b1-bbb4-41d9-947d-667aadd487c4,78052,965.2,1,27.6,3,204468,223.61,218,114.2446151,66.83990379,641,Good
0b7993e3-745a-46f3-9d2f-b114f9154412,189354,26208.22,8,25.5,11,594176,287.57,174,133.2431182,74.92603791,698,Good
e0c5ea3a-a97f-422f-ac61-8c0088701b39,172539,22659.4,10,37.2,14,337480,287.32,126,133.7492891,75.89194809,662,Good
82548661-a044-496d-825d-a7e0fed788d6,173850,20091.74,5,15.4,10,340626,278.03,125,137.7301063,74.49559327,654,Good
8181eb2e-5a96-476a-9291-1c04187065e9,594054,20444.19,1,22.1,17,920810,258.5,240,138.2400834,76.55000885,726,Good
de11e80f-721f-4539-90af-1cee074da7e4,850763,36628.39,4,18,19,1201332,280.74,222,138.7348742,76.88317825,736,Good
dc272818-8d28-4e2b-879e-28058346ddee,101213,46759.57,3,22.1,8,131098,282.28,120,97.74008342,73.3748061,613,Good
ce5f1f7a-7e57-46c5-a9a7-c28fd801cb15,349847,15941,1,19.5,15,461912,253.31,146,93.73703794,76.13741602,603,Good
29a517dc-9865-4014-bb30-af9f9085c993,180082,9312.85,8,13,6,303930,273.19,129,116.2239743,71.69607095,628,Good
70026497-c55a-4594-86c3-c88c45b6be83,118883,23847.09,6,20.9,12,194986,286.53,123,124.7387733,75.29448983,650,Good
e171a595-9d88-41ab-9c0b-c0390865fbd2,188252,13333.63,9,13.4,10,381062,271.74,123,111.7251521,74.49559327,621,Good
b6820554-d5b2-4c1f-900a-7995cdce5963,27436,14163.36,9,17.5,14,98032,288.19,121,97.73406918,75.89194809,623,Good
af8a27af-c82e-4b15-b90d-2eccef929506,197372,43725.27,6,10.4,16,314776,282.29,121,135.2140473,76.35530868,655,Good
6d9c0748-7911-41c5-90b8-fe821e74f197,411274,26661.56,1,28.3,18,766854,257.55,174,125.7450642,76.72502062,662,Good
2314f5cb-2b9b-4cbf-885b-9af59f5dc059,862999,40895.41,9,30,13,1043064,292.34,242,135.2460668,75.61335193,758,Good
32d53b0f-838f-4e83-87c8-414e34c4cd2e,211223,25932.72,7,15.4,13,385748,278.45,122,134.7301063,75.61335193,650,Good
a4b1964f-b028-4635-ac9b-89b6a0c614f5,264100,18738.18,10,14.9,6,719532,279.75,161,134.7289949,71.69607095,678,Good
1bdbfe01-08a6-4c04-aa99-35aca160f28f,497078,18754.14,6,17,10,693462,278.06,165,137.733216,74.49559327,685,Good
c5b7a48e-9f11-4835-8c17-2f016f562f61,625442,16258.11,10,50.1,12,1021460,280.23,201,131.2527327,75.29448983,710,Good
d02edd24-5f83-44c1-8c91-c8669988d329,167846,9971.2,8,11.7,7,427152,276.76,170,137.719576,72.62770071,686,Good
5d8b57af-74fe-4d21-8e72-0190760452f9,173831,5130.38,8,22.1,12,513480,248.29,130,130.7400834,75.29448983,622,Good
eeb3ad7c-57c2-49bb-91bc-2492e43fdb68,621186,17283.16,7,19.6,13,945164,276.78,190,138.2371702,75.61335193,705,Good
a90ad194-02b9-48b9-94e1-d4c9e8ebf706,76741,6146.88,10,20.9,10,253176,260.4,121,135.7387733,74.49559327,632,Good
be2ffb19-dd48-446a-9255-148180ecb4d0,307439,36372.08,2,15.7,14,377916,268.54,122,111.7307386,75.89194809,617,Good
83f78f25-4ad7-41cc-a2af-180c005dc904,283708,12134.73,2,11.5,14,583484,266.04,228,114.2188089,75.89194809,700,Good
d8eb5fbf-9f75-4f0b-a311-cc89e5882ca7,564281,26721.98,10,15.5,8,1096282,285.08,222,116.2303198,73.3748061,714,Good
065a4c34-f2f6-4da3-9ca0-d567d76f0059,95380,7623.75,10,22.3,6,135498,270.16,120,117.7402879,71.69607095,620,Good
1a652707-b3e3-4c46-99f2-b4a870332a67,265126,29551.46,10,19.3,14,502436,288.39,148,125.7367692,75.89194809,672,Good
c7b0b130-a679-4521-b193-4ccb4a8cfc1d,282625,17908.83,10,25.8,12,380072,278.79,123,129.2433471,75.29448983,645,Good
dde3d6a0-8d54-45cd-9b2b-979f099ab876,2297100,22625.39,7,15.2,8,22164912,285.78,255,117.7296707,73.3748061,742,Good
a65bcff4-e8a7-4c79-b1ed-c7b205bf9340,412889,27936.65,7,25.9,11,757680,281.44,141,134.7434222,74.92603791,668,Good
505f4ced-f5af-4ebe-863f-585b247156fe,730911,43494.23,10,43.2,18,1038422,289.55,175,136.2511484,76.72502062,706,Good
fde67edf-6bbb-43f7-8477-e270fdd603f7,93138,19330.22,10,19,6,110484,284.34,120,97.73635525,71.69607095,614,Good
abeb42a6-d240-439c-b463-f0e5743bfb1c,299763,29831.52,10,19.4,11,342958,288.98,129,119.2369043,74.92603791,650,Good
7095ba5c-285c-4bcd-9dee-4ecd5aff4c45,386441,9751.94,3,19.5,6,472010,254.08,125,114.2370379,71.69607095,604,Good
57547471-55ba-451b-9871-a3fa38d29c42,99503,52363.43,5,16.3,8,232760,284.98,121,99.73193196,73.3748061,618,Good
d8edab9b-6c9a-49e6-8409-9bebfffcdfa0,432003,27610.99,10,38.9,13,529870,292.22,197,111.7498746,75.61335193,700,Good
0b63b0da-eb15-489c-9a9e-2d6ca233207c,282264,21347.83,10,21.5,14,415800,287.45,147,133.2394469,75.89194809,678,Good
f74a3b22-b819-4add-a22d-224ed4d8f9f3,99997,26510.89,6,10,12,183502,281.82,121,136.2120485,75.29448983,654,Good
14ac48c1-34b4-4348-8d7f-3a3b91c10fd1,335293,17279.55,9,14.2,12,588214,288.21,243,137.7273047,75.29448983,757,Good
9797d7c1-276c-4f7c-b805-076748c68c7f,549176,2279.05,10,24.5,4,652872,236.81,189,134.2423141,68.94427191,654,Good
93d83e21-cb35-4bae-871d-61ad6e32307c,395732,34690.96,10,12.9,22,1339822,289.87,252,137.2236681,77.27775327,767,Good
c1fb964b-4634-4b70-9300-e13db65f39a8,363432,54541.97,5,21.2,19,1156078,286.13,214,137.2391149,76.88317825,733,Good
5b499282-98cb-454c-a436-102a2934e3e9,185212,18198.96,10,16.7,3,214896,285.9,125,119.2326791,66.83990379,636,Good
191ea8d2-7ff9-4744-a22b-af5767bfa087,414865,23973.06,10,16,11,594506,284.25,150,109.7313466,74.92603791,652,Good
88b82b74-4213-46ab-9ac3-b59e9186ead3,186371,16066.97,7,12.9,13,232540,281.39,125,124.7236681,75.61335193,646,Good
42bce37d-eff3-4410-82ba-98ce04e1cabe,158422,13595.83,9,22.7,8,228998,289.03,155,114.2406859,73.3748061,665,Good
6c4d6cbb-baa8-4673-9866-d3f36bcccce5,120821,18196.49,4,15,15,178420,273.48,120,125.7292232,76.13741602,635,Good
3b7bb133-bd45-4e0e-9da2-7cf40c36ca33,402496,12659.7,9,27.9,7,626428,269.56,131,128.2448104,72.62770071,639,Good
91f5929f-6fd3-4f50-baa8-bb89b2a8c9a7,91789,26697.28,10,11,11,248908,288.29,133,134.2167657,74.92603791,667,Good
fec904cc-ffe6-4ca0-a755-f748f836222a,361418,29896.88,3,47.4,10,461890,276.54,125,134.252168,74.49559327,649,Good
0a28e0e7-abc2-4620-94cd-7dff87b168ce,104671,17864.56,10,13.7,5,300740,280.51,123,135.2259894,70.50611122,648,Good
17ba5866-2871-4694-8ce0-bef58b4591cb,100757,18741.41,1,20.1,9,415184,257.45,154,132.7378117,73.98631574,650,Good
23fbb7eb-ddf3-4fa0-889c-2317158d6b39,567397,47688.67,2,16.4,16,1453474,273.07,240,135.7321222,76.35530868,738,Good
c372c73c-8367-490a-96b7-3b6787a620aa,152589,9747,1,23.1,6,1090606,257.84,254,131.2410699,71.69607095,726,Good
